id,status,created,cardId,holderId,amount,merchantName,merchantCategoryType,workspaceId
5174050758328320,confirmed,2024-03-18 15:00:45.394367 UTC,5650928946380800,5663631916138496,5425122,GOOGLE CLOUD PLATFORM,services,4800539376222208
6483847474577408,confirmed,2024-03-18 15:00:45.187684 UTC,6158986332078080,5723947190452224,2281855,GOOGLE CLOUD PLATFORM,services,6301997028343808
5351980381765632,canceled,2024-03-18 15:00:41.495218 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
5992709374345216,canceled,2024-03-18 15:00:41.412298 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
6623337191047168,canceled,2024-03-17 15:00:31.561201 UTC,6158986332078080,5723947190452224,0,GOOGLE CLOUD PLATFORM,services,6301997028343808
4782433358577664,confirmed,2024-03-17 15:00:29.955649 UTC,5650928946380800,5663631916138496,186093,GOOGLE CLOUD PLATFORM,services,4800539376222208
4531813645025280,denied,2024-03-17 15:00:27.675009 UTC,5136728381718528,6278430421155840,38849008,GOOGLE,airlines,5506710584164352
5486120800354304,denied,2024-03-17 15:00:26.214121 UTC,5136728381718528,6278430421155840,38849008,GOOGLE,airlines,5506710584164352
6341862214336512,canceled,2024-03-17 15:00:25.638861 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
5103682014150656,canceled,2024-03-17 15:00:24.03558 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
5986236875407360,denied,2024-03-16 15:00:40.357714 UTC,5691512444682240,5398614683680768,3191077,IFOOD,food,5506710584164352
4704425343975424,denied,2024-03-16 15:00:35.070414 UTC,5433043980386304,4618609095606272,33031185,AWS,hotels,5506710584164352
4512274865717248,denied,2024-03-16 15:00:29.646739 UTC,5768546659336192,5716938466525184,4193873,MERCHANT CHIQUE,services,5506710584164352
4845162832330752,confirmed,2024-03-16 15:00:26.161551 UTC,5325522896683008,5723947190452224,5553969,FACEBOOK,hotels,6301997028343808
6590099412221952,confirmed,2024-03-16 15:00:24.262078 UTC,5650928946380800,5663631916138496,4298826,GOOGLE CLOUD PLATFORM,services,4800539376222208
5085718799974400,confirmed,2024-03-16 15:00:21.140974 UTC,6158986332078080,5723947190452224,2396706,GOOGLE CLOUD PLATFORM,services,6301997028343808
5978702009597952,confirmed,2024-03-16 15:00:20.021623 UTC,6206395724595200,5663631916138496,1565656,AMAZON,retail,4800539376222208
5738251084103680,denied,2024-03-15 15:00:36.431368 UTC,5636170365009920,5112727433379840,1788129,GCP,carRental,5506710584164352
6197343107940352,denied,2024-03-15 15:00:30.885966 UTC,5108106048569344,6356426616209408,8128269,MUG.SP,food,5506710584164352
5769803440586752,confirmed,2024-03-15 15:00:29.609202 UTC,5325522896683008,5723947190452224,622550,FACEBOOK,hotels,6301997028343808
4991661935427584,confirmed,2024-03-15 15:00:28.564246 UTC,5650928946380800,5663631916138496,7851339,GOOGLE CLOUD PLATFORM,services,4800539376222208
4879944819671040,denied,2024-03-15 15:00:27.141653 UTC,5580681082044416,5398614683680768,6271911,SALINA EI,airlines,5506710584164352
6287724721995776,canceled,2024-03-15 15:00:23.980688 UTC,6158986332078080,5723947190452224,0,GOOGLE CLOUD PLATFORM,services,6301997028343808
5068497642061824,confirmed,2024-03-15 15:00:23.43206 UTC,6206395724595200,5663631916138496,9785635,AMAZON,retail,4800539376222208
4628537717817344,confirmed,2024-03-14 17:03:28.402462 UTC,6613311479087104,6024083254804480,-4156,TTFEI Ltda.,"",5506710584164352
5742608278093824,confirmed,2024-03-14 15:00:43.334531 UTC,5650928946380800,5663631916138496,2851537,GOOGLE CLOUD PLATFORM,services,4800539376222208
6331836502376448,confirmed,2024-03-14 15:00:39.465674 UTC,6206395724595200,5663631916138496,2331243,AMAZON,retail,4800539376222208
5718587381645312,denied,2024-03-14 15:00:32.148067 UTC,5136728381718528,6278430421155840,40533801,GOOGLE,airlines,5506710584164352
5038274494070784,voided,2024-03-14 15:00:29.22922 UTC,6158986332078080,5723947190452224,0,GOOGLE CLOUD PLATFORM,services,6301997028343808
4598872227708928,confirmed,2024-03-14 15:00:24.169554 UTC,5325522896683008,5723947190452224,3517468,FACEBOOK,hotels,6301997028343808
5024190759436288,denied,2024-03-13 15:00:39.691705 UTC,5962077348823040,4935265961377792,8125821,MUG.SP,food,5506710584164352
6645327423602688,denied,2024-03-13 15:00:33.422033 UTC,5103761554931712,5398614683680768,528536,ILEGALIDADES,services,5506710584164352
6572303131344896,confirmed,2024-03-13 15:00:31.961405 UTC,5650928946380800,5663631916138496,2272184,GOOGLE CLOUD PLATFORM,services,4800539376222208
4809978460241920,confirmed,2024-03-13 15:00:29.786772 UTC,6158986332078080,5723947190452224,9207895,GOOGLE CLOUD PLATFORM,services,6301997028343808
5953068168380416,denied,2024-03-13 15:00:27.768792 UTC,5423331918479360,5398614683680768,21799252,DANDO RUIM MAS BOM,services,5506710584164352
4713355386290176,confirmed,2024-03-13 15:00:26.616129 UTC,6206395724595200,5663631916138496,8991617,AMAZON,retail,4800539376222208
4854092874645504,confirmed,2024-03-13 15:00:24.93261 UTC,5325522896683008,5723947190452224,2123871,FACEBOOK,hotels,6301997028343808
6593842929205248,denied,2024-03-12 15:00:31.407757 UTC,5420209343037440,5000776493563904,3424336,STARLINK,hotels,5506710584164352
6533136519266304,denied,2024-03-12 15:00:26.676165 UTC,5240364566839296,5403674566197248,3601306,GCP,financial,5506710584164352
6157584578904064,confirmed,2024-03-12 15:00:25.760589 UTC,5325522896683008,5723947190452224,7074584,FACEBOOK,hotels,6301997028343808
4704986508296192,confirmed,2024-03-12 15:00:22.391934 UTC,5650928946380800,5663631916138496,7086760,GOOGLE CLOUD PLATFORM,services,4800539376222208
6251661542555648,confirmed,2024-03-12 15:00:20.70775 UTC,6158986332078080,5723947190452224,3153726,GOOGLE CLOUD PLATFORM,services,6301997028343808
5255022971453440,denied,2024-03-12 15:00:20.191815 UTC,5134431211749376,5870416807591936,1215635,GOOGLE,hotels,5506710584164352
6367450371194880,confirmed,2024-03-12 15:00:19.10513 UTC,6206395724595200,5663631916138496,8554184,AMAZON,retail,4800539376222208
4955512571428864,denied,2024-03-11 15:01:36.721912 UTC,5420209343037440,5000776493563904,6349505,STARLINK,hotels,5506710584164352
4797828803067904,denied,2024-03-11 15:01:33.938508 UTC,5240364566839296,5403674566197248,8100667,GCP,financial,5506710584164352
5079303779778560,denied,2024-03-11 15:01:30.95587 UTC,5134431211749376,5870416807591936,6483562,GOOGLE,hotels,5506710584164352
4961315927883776,confirmed,2024-03-11 15:00:35.158381 UTC,6158986332078080,5723947190452224,6953269,GOOGLE CLOUD PLATFORM,services,6301997028343808
5377725036494848,confirmed,2024-03-11 15:00:34.907918 UTC,5650928946380800,5663631916138496,9280606,GOOGLE CLOUD PLATFORM,services,4800539376222208
5615865454133248,canceled,2024-03-11 15:00:34.354328 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
6467316162232320,canceled,2024-03-11 15:00:34.055572 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
5418712765038592,denied,2024-03-10 15:00:35.323066 UTC,6253321295757312,5398614683680768,5705733,NEGATIVA AÍ,services,5506710584164352
6253820652814336,denied,2024-03-10 15:00:30.707053 UTC,6289588066713600,5918073060065280,3323421,GCP,airlines,5506710584164352
4977667673686016,denied,2024-03-10 15:00:27.525097 UTC,4668072958885888,5716938466525184,18206749,FACEBOOK,carRental,5506710584164352
6417921068761088,confirmed,2024-03-10 15:00:27.042473 UTC,6158986332078080,5723947190452224,162592,GOOGLE CLOUD PLATFORM,services,6301997028343808
4696192696975360,confirmed,2024-03-10 15:00:26.111388 UTC,5650928946380800,5663631916138496,2913713,GOOGLE CLOUD PLATFORM,services,4800539376222208
6277183580405760,canceled,2024-03-10 15:00:20.814601 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
6711217489969152,confirmed,2024-03-10 15:00:20.814058 UTC,6206395724595200,5663631916138496,5900801,AMAZON,retail,4800539376222208
5282594430124032,confirmed,2024-03-09 19:31:28.79984 UTC,5423331918479360,5398614683680768,7776,DANDO RUIM MAS BOM,services,5506710584164352
4989769230581760,voided,2024-03-09 17:46:17.410491 UTC,5423331918479360,5398614683680768,0,DANDO RUIM MAS BOM,services,5506710584164352
5726055071481856,confirmed,2024-03-09 15:00:23.388027 UTC,5325522896683008,5723947190452224,2762854,FACEBOOK,hotels,6301997028343808
6192768950992896,confirmed,2024-03-09 15:00:21.395025 UTC,5650928946380800,5663631916138496,6062656,GOOGLE CLOUD PLATFORM,services,4800539376222208
5931634352193536,confirmed,2024-03-09 15:00:20.092851 UTC,6158986332078080,5723947190452224,2046931,GOOGLE CLOUD PLATFORM,services,6301997028343808
5650159375482880,confirmed,2024-03-09 15:00:17.952497 UTC,6206395724595200,5663631916138496,6394367,AMAZON,retail,4800539376222208
6560964417683456,denied,2024-03-09 15:00:17.254733 UTC,5136728381718528,6278430421155840,16171358,GOOGLE,airlines,5506710584164352
6150853509513216,confirmed,2024-03-09 05:10:52.913544 UTC,5580681082044416,5398614683680768,7776,DANDO RUIM MAS BOM,services,5506710584164352
5446969371656192,confirmed,2024-03-09 04:59:13.283246 UTC,5580681082044416,5398614683680768,-3119,Salina EI,"",5506710584164352
6461901533872128,confirmed,2024-03-09 04:56:00.16421 UTC,4590639580708864,5398614683680768,-28628,DANDO RUIM MAS BOM,"",5506710584164352
6010116021157888,confirmed,2024-03-09 04:39:24.959813 UTC,4590639580708864,5398614683680768,31104,DANDO RUIM MAS BOM,services,5506710584164352
5071488197591040,denied,2024-03-08 15:03:29.552868 UTC,5420209343037440,5000776493563904,1437921,STARLINK,hotels,5506710584164352
5927645720084480,denied,2024-03-08 15:03:27.158738 UTC,5282251470274560,6307421811113984,3710598,GCP,hotels,5506710584164352
6502500534321152,denied,2024-03-08 15:03:26.291419 UTC,5134431211749376,5870416807591936,9464159,GOOGLE,hotels,5506710584164352
6209120696795136,denied,2024-03-08 15:00:50.040479 UTC,5650928946380800,5663631916138496,7707944,GOOGLE CLOUD PLATFORM,services,4800539376222208
4954584858492928,denied,2024-03-08 15:00:49.039445 UTC,5325522896683008,5723947190452224,4732334,FACEBOOK,hotels,6301997028343808
6423443205521408,denied,2024-03-08 15:00:47.844832 UTC,6206395724595200,5663631916138496,8359189,AMAZON,retail,4800539376222208
5439943593689088,denied,2024-03-08 15:00:46.758097 UTC,6158986332078080,5723947190452224,3307479,GOOGLE CLOUD PLATFORM,services,6301997028343808
6308986487832576,denied,2024-03-07 15:00:52.57688 UTC,5420209343037440,5000776493563904,4045087,STARLINK,hotels,5506710584164352
6156759945183232,denied,2024-03-07 15:00:51.277912 UTC,5325522896683008,5723947190452224,5106982,FACEBOOK,hotels,6301997028343808
4737867301519360,denied,2024-03-07 15:00:50.273071 UTC,6158986332078080,5723947190452224,5884360,GOOGLE CLOUD PLATFORM,services,6301997028343808
5746036534411264,denied,2024-03-07 15:00:49.312737 UTC,5650928946380800,5663631916138496,1963492,GOOGLE CLOUD PLATFORM,services,4800539376222208
6536037685788672,denied,2024-03-07 15:00:48.22995 UTC,5282251470274560,6307421811113984,7473550,GCP,hotels,5506710584164352
6112363673550848,denied,2024-03-07 15:00:47.354684 UTC,5134431211749376,5870416807591936,6438437,GOOGLE,hotels,5506710584164352
6660830208720896,denied,2024-03-07 15:00:46.622553 UTC,6206395724595200,5663631916138496,136971,AMAZON,retail,4800539376222208
5089711022407680,denied,2024-03-06 15:00:37.578287 UTC,5636170365009920,5112727433379840,8517195,GCP,carRental,5506710584164352
5108169449668608,denied,2024-03-06 15:00:37.328377 UTC,5723962617102336,4768947748470784,19926596,STARLINK,airlines,5506710584164352
4617747350683648,denied,2024-03-06 15:00:36.99683 UTC,5658303103238144,4618609095606272,6206662,ONF * ONIB * 044820,transportation,5506710584164352
4696608503496704,denied,2024-03-04 15:01:32.168779 UTC,5768546659336192,5716938466525184,1278102,MERCHANT CHIQUE,services,5506710584164352
4779753298984960,denied,2024-03-03 15:00:49.142186 UTC,5108106048569344,6356426616209408,3402840,MUG.SP,food,5506710584164352
5638094141259776,denied,2024-03-03 15:00:47.958724 UTC,5325522896683008,5723947190452224,9219217,FACEBOOK,hotels,6301997028343808
5056406654812160,denied,2024-03-03 15:00:46.646537 UTC,6206395724595200,5663631916138496,9725374,AMAZON,retail,4800539376222208
5857692782428160,denied,2024-03-03 15:00:36.696955 UTC,6253321295757312,5398614683680768,9602315,NEGATIVA AÍ,services,5506710584164352
5998430270783488,canceled,2024-03-03 15:00:34.70819 UTC,5650928946380800,5663631916138496,0,GOOGLE CLOUD PLATFORM,services,4800539376222208
6579328036896768,canceled,2024-03-03 15:00:34.185314 UTC,6158986332078080,5723947190452224,0,GOOGLE CLOUD PLATFORM,services,6301997028343808
5483440740761600,denied,2024-03-03 15:00:33.26592 UTC,5636170365009920,5112727433379840,1655366,GCP,carRental,5506710584164352
6147915802214400,confirmed,2024-03-02 15:01:19.430061 UTC,5650928946380800,5663631916138496,8890320,GOOGLE CLOUD PLATFORM,services,4800539376222208
5646586549895168,confirmed,2024-03-02 15:01:16.771672 UTC,6206395724595200,5663631916138496,5252964,AMAZON,retail,4800539376222208
5402988906545152,canceled,2024-03-02 15:00:31.345747 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
5866440825503744,denied,2024-03-02 15:00:30.543558 UTC,5136728381718528,6278430421155840,21198342,GOOGLE,airlines,5506710584164352
5976021950005248,canceled,2024-03-02 15:00:30.458784 UTC,6158986332078080,5723947190452224,0,GOOGLE CLOUD PLATFORM,services,6301997028343808
5396201583149056,denied,2024-03-01 15:00:30.566214 UTC,5108106048569344,6356426616209408,4862304,MUG.SP,food,5506710584164352
5672133166366720,denied,2024-03-01 15:00:26.35789 UTC,4668072958885888,5716938466525184,17518771,FACEBOOK,carRental,5506710584164352
5395479810539520,confirmed,2024-03-01 15:00:24.749766 UTC,5325522896683008,5723947190452224,7421092,FACEBOOK,hotels,6301997028343808
5114726606438400,confirmed,2024-03-01 15:00:23.777079 UTC,5650928946380800,5663631916138496,8184195,GOOGLE CLOUD PLATFORM,services,4800539376222208
4603833720242176,denied,2024-03-01 15:00:23.060172 UTC,5768546659336192,5716938466525184,403212,MERCHANT CHIQUE,services,5506710584164352
6194637278543872,canceled,2024-03-01 15:00:20.240445 UTC,6158986332078080,5723947190452224,0,GOOGLE CLOUD PLATFORM,services,6301997028343808
5114004833828864,canceled,2024-03-01 15:00:20.056193 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
5831888618913792,denied,2024-02-29 15:01:46.553249 UTC,5065174360784896,5398614683680768,7290698,PAYPAL,airlines,5506710584164352
5127972688232448,denied,2024-02-29 15:01:43.344987 UTC,5962077348823040,4935265961377792,7353810,MUG.SP,food,5506710584164352
5998871176019968,denied,2024-02-29 15:01:40.394497 UTC,5103761554931712,5398614683680768,8078637,ILEGALIDADES,services,5506710584164352
5206403941662720,confirmed,2024-02-29 15:00:37.597648 UTC,5650928946380800,5663631916138496,1284330,GOOGLE CLOUD PLATFORM,services,4800539376222208
5717396199309312,confirmed,2024-02-29 15:00:36.33614 UTC,6158986332078080,5723947190452224,4491589,GOOGLE CLOUD PLATFORM,services,6301997028343808
5924587703369728,confirmed,2024-02-29 15:00:32.673627 UTC,6206395724595200,5663631916138496,4905315,AMAZON,retail,4800539376222208
5643112726659072,canceled,2024-02-29 15:00:31.952676 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
5433431634739200,denied,2024-02-28 15:00:33.696843 UTC,5046897395892224,5112727433379840,5578653,MERCHANT CHIQUE,services,5506710584164352
6036875328356352,denied,2024-02-28 15:00:30.524897 UTC,5065174360784896,5398614683680768,6550298,PAYPAL,airlines,5506710584164352
5087465475932160,denied,2024-02-28 15:00:27.697803 UTC,5135328021053440,6286717283729408,8700485,MUG.SP DA MUGA,food,5506710584164352
5151956658028544,voided,2024-02-28 15:00:26.768601 UTC,5650928946380800,5663631916138496,0,GOOGLE CLOUD PLATFORM,services,4800539376222208
4867595463294976,confirmed,2024-02-28 15:00:25.865127 UTC,5325522896683008,5723947190452224,9000834,FACEBOOK,hotels,6301997028343808
5152950204760064,canceled,2024-02-28 15:00:23.403456 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
5163908948033536,confirmed,2024-02-28 15:00:22.190534 UTC,6158986332078080,5723947190452224,9540135,GOOGLE CLOUD PLATFORM,services,6301997028343808
4734422200877056,denied,2024-02-27 15:01:34.97638 UTC,5220082321981440,6286717283729408,612114,GOOGLE,education,5506710584164352
4887064533270528,denied,2024-02-27 15:01:34.610326 UTC,5220082321981440,6286717283729408,612114,GOOGLE,education,5506710584164352
4899260009021440,denied,2024-02-27 15:01:27.655003 UTC,5636170365009920,5112727433379840,4628353,GCP,carRental,5506710584164352
5951847055491072,denied,2024-02-27 15:01:24.605272 UTC,5723962617102336,4768947748470784,25651808,STARLINK,airlines,5506710584164352
5641651649249280,confirmed,2024-02-27 15:00:25.744105 UTC,5650928946380800,5663631916138496,8144170,GOOGLE CLOUD PLATFORM,services,4800539376222208
4671477844541440,canceled,2024-02-27 15:00:21.41909 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
6323687087144960,confirmed,2024-02-27 15:00:21.345711 UTC,6206395724595200,5663631916138496,3749937,AMAZON,retail,4800539376222208
4743827373948928,confirmed,2024-02-27 15:00:15.565676 UTC,6158986332078080,5723947190452224,1906667,GOOGLE CLOUD PLATFORM,services,6301997028343808
5243475867992064,denied,2024-02-26 15:01:35.401451 UTC,5065174360784896,5398614683680768,4361686,PAYPAL,airlines,5506710584164352
5156634665943040,denied,2024-02-26 15:01:31.468662 UTC,6269190327500800,4618609095606272,4231326,AMPM,food,5506710584164352
5760737133723648,denied,2024-02-26 15:01:27.893922 UTC,5723962617102336,4768947748470784,15635746,STARLINK,airlines,5506710584164352
5384213356347392,confirmed,2024-02-26 15:00:28.728113 UTC,6158986332078080,5723947190452224,7472977,GOOGLE CLOUD PLATFORM,services,6301997028343808
5102738379636736,canceled,2024-02-26 15:00:23.440355 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
5198307945086976,canceled,2024-02-26 15:00:23.23972 UTC,5650928946380800,5663631916138496,0,GOOGLE CLOUD PLATFORM,services,4800539376222208
5701814678716416,canceled,2024-02-26 15:00:19.566187 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
6409243892645888,denied,2024-02-25 15:00:30.486643 UTC,5433043980386304,4618609095606272,12109853,AWS,hotels,5506710584164352
6497351657062400,denied,2024-02-25 15:00:25.172658 UTC,6269190327500800,4618609095606272,569546,AMPM,food,5506710584164352
6549981381001216,canceled,2024-02-25 15:00:23.15257 UTC,6158986332078080,5723947190452224,0,GOOGLE CLOUD PLATFORM,services,6301997028343808
6382381908885504,canceled,2024-02-25 15:00:22.563001 UTC,5650928946380800,5663631916138496,0,GOOGLE CLOUD PLATFORM,services,4800539376222208
6362308490035200,denied,2024-02-25 15:00:20.213305 UTC,5962077348823040,4935265961377792,7546019,MUG.SP,food,5506710584164352
5986058533601280,confirmed,2024-02-25 15:00:16.200821 UTC,5325522896683008,5723947190452224,5193135,FACEBOOK,hotels,6301997028343808
6268506404290560,confirmed,2024-02-25 15:00:15.198721 UTC,6206395724595200,5663631916138496,4675183,AMAZON,retail,4800539376222208
6588738108915712,denied,2024-02-24 15:00:27.346437 UTC,5108106048569344,6356426616209408,2862832,MUG.SP,food,5506710584164352
4814196118126592,confirmed,2024-02-24 15:00:26.230946 UTC,5650928946380800,5663631916138496,8935966,GOOGLE CLOUD PLATFORM,services,4800539376222208
6025788155494400,denied,2024-02-24 15:00:23.897486 UTC,5636170365009920,5112727433379840,1120491,GCP,carRental,5506710584164352
5704583556890624,confirmed,2024-02-24 15:00:22.810948 UTC,6158986332078080,5723947190452224,5005057,GOOGLE CLOUD PLATFORM,services,6301997028343808
6620350125178880,confirmed,2024-02-24 15:00:22.562135 UTC,6206395724595200,5663631916138496,4464437,AMAZON,retail,4800539376222208
6057400171757568,denied,2024-02-24 15:00:20.135746 UTC,5723962617102336,4768947748470784,50142809,STARLINK,airlines,5506710584164352
5652926726930432,canceled,2024-02-24 15:00:18.607208 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
6311261998415872,denied,2024-02-23 15:01:19.617262 UTC,5186993466114048,5768162595307520,31072564,STARLINK,hotels,5506710584164352
5115744513687552,confirmed,2024-02-23 15:00:25.080365 UTC,5650928946380800,5663631916138496,918870,GOOGLE CLOUD PLATFORM,services,4800539376222208
4927583254740992,confirmed,2024-02-23 15:00:24.738867 UTC,5325522896683008,5723947190452224,2147126,FACEBOOK,hotels,6301997028343808
5210250000990208,confirmed,2024-02-23 15:00:21.224714 UTC,6206395724595200,5663631916138496,9365426,AMAZON,retail,4800539376222208
4650025288204288,confirmed,2024-02-23 15:00:19.331164 UTC,6158986332078080,5723947190452224,2082881,GOOGLE CLOUD PLATFORM,services,6301997028343808
6354735607054336,denied,2024-02-22 15:00:29.67217 UTC,5939778079948800,6356426616209408,5725448,STARLINK,airlines,5506710584164352
6436491165171712,denied,2024-02-22 15:00:27.243302 UTC,5433043980386304,4618609095606272,15403648,AWS,hotels,5506710584164352
6065204144111616,denied,2024-02-22 15:00:24.197219 UTC,4938607345270784,5918073060065280,8559602,MUG.SP,food,5506710584164352
5913937442766848,confirmed,2024-02-22 15:00:23.585448 UTC,5325522896683008,5723947190452224,5962452,FACEBOOK,hotels,6301997028343808
6346065729028096,confirmed,2024-02-22 15:00:21.175859 UTC,5650928946380800,5663631916138496,1674385,GOOGLE CLOUD PLATFORM,services,4800539376222208
5010191397421056,canceled,2024-02-22 15:00:20.131962 UTC,6158986332078080,5723947190452224,0,GOOGLE CLOUD PLATFORM,services,6301997028343808
5072237753270272,denied,2024-02-22 15:00:18.762427 UTC,6206395724595200,5663631916138496,6673115,AMAZON,retail,4800539376222208
4554127258419200,voided,2024-02-21 21:31:56.698716 UTC,4850355540066304,5964870629457920,0,AHWCV Inc.,"",5506710584164352
6167351334535168,voided,2024-02-21 21:31:51.508902 UTC,4850355540066304,5964870629457920,0,Curt EI,"",5506710584164352
5722156516245504,confirmed,2024-02-21 21:30:42.589993 UTC,6220109555171328,4934264361582592,-1085,IFOOD,hotels,5983985402380288
4765955045457920,denied,2024-02-21 21:30:25.496988 UTC,4871289948864512,5364342555934720,109,GOOOGLE 617,carRental,5983985402380288
5252557660225536,denied,2024-02-21 21:30:05.209065 UTC,4871289948864512,5364342555934720,977,GOOOGLE,services,5983985402380288
5739135310495744,denied,2024-02-21 15:01:31.602725 UTC,5939778079948800,6356426616209408,7924386,STARLINK,airlines,5506710584164352
5758396628205568,denied,2024-02-21 15:01:28.890188 UTC,6269190327500800,4618609095606272,5868066,AMPM,food,5506710584164352
6608141596753920,denied,2024-02-21 15:01:26.398637 UTC,5103761554931712,5398614683680768,9126479,ILEGALIDADES,services,5506710584164352
5188167510523904,confirmed,2024-02-21 15:00:23.506146 UTC,6158986332078080,5723947190452224,357682,GOOGLE CLOUD PLATFORM,services,6301997028343808
5767596397821952,confirmed,2024-02-21 15:00:21.942518 UTC,5650928946380800,5663631916138496,753954,GOOGLE CLOUD PLATFORM,services,4800539376222208
5715211537350656,canceled,2024-02-21 15:00:19.094137 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
5763716666621952,canceled,2024-02-21 15:00:18.979801 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
6375853558595584,denied,2024-02-20 15:01:25.699576 UTC,6253321295757312,5398614683680768,4322517,NEGATIVA AÍ,services,5506710584164352
4990860152274944,denied,2024-02-20 15:01:23.390392 UTC,5636170365009920,5112727433379840,9028772,GCP,carRental,5506710584164352
5249953651752960,denied,2024-02-20 15:01:20.530072 UTC,5065174360784896,5398614683680768,627963,PAYPAL,airlines,5506710584164352
6527269593939968,canceled,2024-02-20 15:00:24.999726 UTC,5650928946380800,5663631916138496,0,GOOGLE CLOUD PLATFORM,services,4800539376222208
5390691140108288,voided,2024-02-20 15:00:24.645547 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
6353774406795264,confirmed,2024-02-20 15:00:18.973667 UTC,6158986332078080,5723947190452224,2723930,GOOGLE CLOUD PLATFORM,services,6301997028343808
5720657555881984,canceled,2024-02-20 15:00:18.746119 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
6188440429264896,canceled,2024-02-19 15:00:23.829339 UTC,5650928946380800,5663631916138496,0,GOOGLE CLOUD PLATFORM,services,4800539376222208
5761047428333568,denied,2024-02-19 15:00:17.987321 UTC,5136728381718528,6278430421155840,45924777,GOOGLE,airlines,5506710584164352
6047702940909568,canceled,2024-02-19 15:00:17.302097 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
5766227964198912,confirmed,2024-02-19 15:00:16.185868 UTC,6206395724595200,5663631916138496,3260618,AMAZON,retail,4800539376222208
5682844663808000,confirmed,2024-02-19 15:00:13.401514 UTC,6158986332078080,5723947190452224,6847718,GOOGLE CLOUD PLATFORM,services,6301997028343808
6193594390020096,confirmed,2024-02-18 15:00:18.540491 UTC,5325522896683008,5723947190452224,6780557,FACEBOOK,hotels,6301997028343808
6753245808558080,confirmed,2024-02-18 15:00:15.927492 UTC,5650928946380800,5663631916138496,128779,GOOGLE CLOUD PLATFORM,services,4800539376222208
6494713741836288,confirmed,2024-02-18 15:00:15.880863 UTC,6158986332078080,5723947190452224,9546321,GOOGLE CLOUD PLATFORM,services,6301997028343808
6213238765125632,confirmed,2024-02-18 15:00:13.195124 UTC,6206395724595200,5663631916138496,4147770,AMAZON,retail,4800539376222208
5131053840728064,denied,2024-02-17 15:00:27.432121 UTC,5046897395892224,5112727433379840,4467512,MERCHANT CHIQUE,services,5506710584164352
5943542652338176,denied,2024-02-17 15:00:25.246322 UTC,4668072958885888,5716938466525184,3680424,FACEBOOK,carRental,5506710584164352
6225017629048832,denied,2024-02-17 15:00:22.334228 UTC,5723962617102336,4768947748470784,16056173,STARLINK,airlines,5506710584164352
4756798175182848,voided,2024-02-17 15:00:19.861849 UTC,5650928946380800,5663631916138496,0,GOOGLE CLOUD PLATFORM,services,4800539376222208
6216747770183680,confirmed,2024-02-17 15:00:18.754488 UTC,6158986332078080,5723947190452224,2852442,GOOGLE CLOUD PLATFORM,services,6301997028343808
4564395719917568,confirmed,2024-02-17 15:00:15.398229 UTC,6206395724595200,5663631916138496,8090045,AMAZON,retail,4800539376222208
5952301063733248,confirmed,2024-02-17 15:00:15.27579 UTC,5325522896683008,5723947190452224,1080835,FACEBOOK,hotels,6301997028343808
4751747293642752,confirmed,2024-02-16 15:02:13.972505 UTC,5650928946380800,5663631916138496,2318364,GOOGLE CLOUD PLATFORM,services,4800539376222208
6304910547091456,confirmed,2024-02-16 15:02:09.999179 UTC,6206395724595200,5663631916138496,7925151,AMAZON,retail,4800539376222208
5348063992348672,denied,2024-02-16 15:00:31.400593 UTC,5108106048569344,6356426616209408,3920987,MUG.SP,food,5506710584164352
5455434735419392,denied,2024-02-16 15:00:28.092404 UTC,5103761554931712,5398614683680768,2725823,ILEGALIDADES,services,5506710584164352
6586183677116416,denied,2024-02-16 15:00:23.542071 UTC,5220082321981440,6286717283729408,7303223,GOOGLE,education,5506710584164352
5788323960324096,denied,2024-02-15 15:00:26.942779 UTC,5636170365009920,5112727433379840,4107721,GCP,carRental,5506710584164352
5929061448679424,canceled,2024-02-15 15:00:25.201335 UTC,5325522896683008,5723947190452224,0,FACEBOOK,hotels,6301997028343808
